County & State,School Year,County Code,State ANSI Code,21-22 Enrollment,19-20 Enrollment,21-22 Enrollment as Proportion of 19-20 Enrollment,19-20 to 21-22 Enrollment Change,19-20 to 21-22 Enrollment Change Rank,19-20 to 21-22 Enrollment Change Percentile,21-22 Enrollment as Proportion of 19-20 Enrollment Rank,21-22 Enrollment as Proportion of 19-20 Enrollment Percentile,17-18 Enrollment,21-22 Enrollment as Proportion of 17-18 Enrollment,17-18 to 21-22 Enrollment Change,17-18 to 21-22 Enrollment Change Rank,17-18 to 21-22 Enrollment Change Percentile,21-22 Enrollment as Proportion of 17-18 Enrollment Rank,21-22 Enrollment as Proportion of 17-18 Enrollment Percentile,11-12 Enrollment,21-22 Enrollment as Proportion of 11-12 Enrollment,11-12 to 21-22 Enrollment Change,11-12 to 21-22 Enrollment Change Rank,11-12 to 21-22 Enrollment Change Percentile,21-22 Enrollment as Proportion of 11-12 Enrollment Rank,21-22 Enrollment as Proportion of 11-12 Enrollment Percentile
"Terrebonne Parish, LA",21-22,109,22,2081,1044.0,1.9932950191570882,1037.0,36.0,96.68874172185431,41.0,96.21570482497634,2077.0,1.001925854597978,4.0,422.0,60.87360594795539,462.0,57.15613382899628,2458.0,0.8466232709519935,-377.0,868.0,21.467391304347828,574.0,48.09782608695652
"Thomas County, KS",21-22,193,20,103,100.0,1.03,3.0,532.0,49.76348155156102,490.0,53.736991485335864,110.0,0.9363636363636364,-7.0,525.0,51.301115241635685,594.0,44.888475836431226,129.0,0.7984496124031008,-26.0,470.0,57.51811594202898,641.0,42.028985507246375
"Thurston County, NE",21-22,173,31,102,,,,,,,,94.0,1.0851063829787233,8.0,403.0,62.639405204460964,341.0,68.40148698884758,116.0,0.8793103448275862,-14.0,415.0,62.5,518.0,53.17028985507246
"Thurston County, WA",21-22,67,53,505,343.0,1.4723032069970845,162.0,183.0,82.78145695364239,119.0,88.83632923368022,429.0,1.1771561771561772,76.0,204.0,81.13382899628253,250.0,76.85873605947955,367.0,1.3760217983651226,138.0,87.0,92.21014492753623,108.0,90.30797101449275
"Tippecanoe County, IN",21-22,157,18,881,1039.0,0.8479307025986526,-158.0,913.0,13.718070009460737,844.0,20.245979186376537,1073.0,0.821062441752097,-192.0,855.0,20.63197026022305,777.0,27.881040892193308,1016.0,0.8671259842519685,-135.0,732.0,33.78623188405797,545.0,50.72463768115942
"Todd County, MN",21-22,153,27,261,292.0,0.8938356164383562,-31.0,762.0,28.00378429517502,774.0,26.868495742667932,301.0,0.867109634551495,-40.0,682.0,36.71003717472119,712.0,33.92193308550186,237.0,1.1012658227848102,24.0,227.0,79.52898550724638,241.0,78.26086956521739
"Todd County, SD",21-22,121,46,43,54.0,0.7962962962962963,-11.0,655.0,38.12677388836329,896.0,15.32639545884579,39.0,1.1025641025641026,4.0,422.0,60.87360594795539,317.0,70.63197026022306,,,,,,,
"Tom Green County, TX",21-22,451,48,103,124.0,0.8306451612903226,-21.0,717.0,32.26111636707663,857.0,19.01608325449385,132.0,0.7803030303030303,-29.0,657.0,39.03345724907063,826.0,23.3271375464684,102.0,1.0098039215686274,1.0,337.0,69.56521739130434,330.0,70.19927536231883
"Tooele County, UT",21-22,45,49,104,119.0,0.8739495798319328,-15.0,685.0,35.28855250709555,810.0,23.462630085146643,147.0,0.7074829931972789,-43.0,691.0,35.87360594795539,897.0,16.728624535315987,172.0,0.6046511627906976,-68.0,621.0,43.84057971014493,893.0,19.202898550724637
"Travis County, TX",21-22,453,48,2116,2230.0,0.9488789237668162,-114.0,878.0,17.029328287606432,673.0,36.423841059602644,2196.0,0.9635701275045537,-80.0,769.0,28.624535315985128,543.0,49.628252788104085,2231.0,0.9484536082474226,-115.0,711.0,35.688405797101446,409.0,63.04347826086957
"Trempealeau County, WI",21-22,121,55,242,243.0,0.9958847736625515,-1.0,570.0,46.16840113528855,578.0,45.411542100283825,212.0,1.1415094339622642,30.0,290.0,73.14126394052045,274.0,74.62825278810409,176.0,1.375,66.0,137.0,87.68115942028986,109.0,90.21739130434783
"Trumbull County, OH",21-22,155,39,910,951.0,0.9568874868559412,-41.0,801.0,24.314096499526965,653.0,38.31598864711447,1298.0,0.7010785824345146,-388.0,929.0,13.754646840148698,901.0,16.356877323420075,1283.0,0.7092751363990647,-373.0,865.0,21.73913043478261,769.0,30.434782608695656
"Tulare County, CA",21-22,107,6,373,568.0,0.6566901408450704,-195.0,929.0,12.204351939451277,983.0,7.095553453169347,376.0,0.9920212765957447,-3.0,496.0,53.99628252788104,485.0,55.01858736059479,625.0,0.5968,-252.0,810.0,26.721014492753625,905.0,18.115942028985508
"Tulsa County, OK",21-22,143,40,3463,3469.0,0.9982703949264918,-6.0,618.0,41.62724692526017,574.0,45.789971617786186,3863.0,0.8964535335231685,-400.0,934.0,13.289962825278812,675.0,37.36059479553903,4374.0,0.7917238225880201,-911.0,978.0,11.503623188405797,654.0,40.85144927536232
"Tuscaloosa County, AL",21-22,125,1,427,739.0,0.577807848443843,-312.0,954.0,9.839167455061496,1013.0,4.257332071901608,558.0,0.7652329749103942,-131.0,821.0,23.79182156133829,847.0,21.37546468401487,245.0,1.7428571428571429,182.0,66.0,94.11231884057972,44.0,96.10507246376811
"Tuscarawas County, OH",21-22,157,39,470,251.0,1.8725099601593624,219.0,151.0,85.80889309366131,49.0,95.45884578997162,349.0,1.346704871060172,121.0,167.0,84.5724907063197,151.0,86.05947955390334,490.0,0.9591836734693877,-20.0,439.0,60.32608695652174,396.0,64.22101449275362
"Twin Falls County, ID",21-22,83,16,164,149.0,1.1006711409395973,15.0,418.0,60.54872280037843,366.0,65.46830652790918,124.0,1.3225806451612903,40.0,263.0,75.65055762081785,159.0,85.31598513011153,158.0,1.0379746835443038,6.0,306.0,72.37318840579711,295.0,73.36956521739131
"Ulster County, NY",21-22,111,36,211,206.0,1.0242718446601942,5.0,505.0,52.317880794701985,505.0,52.317880794701985,469.0,0.44989339019189767,-258.0,894.0,17.007434944237918,1037.0,3.717472118959108,686.0,0.3075801749271137,-475.0,903.0,18.297101449275363,1090.0,1.358695652173913
"Union County, IA",21-22,175,19,171,188.0,0.9095744680851063,-17.0,696.0,34.24787133396405,749.0,29.23368022705771,150.0,1.14,21.0,325.0,69.88847583643123,277.0,74.34944237918215,185.0,0.9243243243243243,-14.0,415.0,62.5,445.0,59.78260869565217
"Union County, NJ",21-22,39,34,3343,4323.0,0.7733055748322923,-980.0,1030.0,2.6490066225165565,915.0,13.528855250709556,5257.0,0.6359140194027012,-1914.0,1050.0,2.509293680297398,950.0,11.802973977695167,6685.0,0.5000747943156321,-3342.0,1069.0,3.260869565217391,994.0,10.054347826086957
"Uvalde County, TX",21-22,463,48,55,,,,,,,,79.0,0.6962025316455697,-24.0,638.0,40.79925650557621,908.0,15.706319702602231,122.0,0.45081967213114754,-67.0,618.0,44.11231884057971,1031.0,6.702898550724639
"Val Verde County, TX",21-22,465,48,145,,,,,,,,271.0,0.5350553505535055,-126.0,819.0,23.977695167286246,1012.0,6.04089219330855,205.0,0.7073170731707317,-60.0,590.0,46.64855072463768,772.0,30.16304347826087
"Valencia County, NM",21-22,61,35,170,164.0,1.0365853658536586,6.0,494.0,53.358561967833495,477.0,54.966887417218544,186.0,0.9139784946236559,-16.0,587.0,45.539033457249076,634.0,41.17100371747212,146.0,1.1643835616438356,24.0,227.0,79.52898550724638,198.0,82.15579710144928
"Van Buren County, MI",21-22,159,26,218,194.0,1.1237113402061856,24.0,365.0,65.56291390728477,333.0,68.5903500473037,153.0,1.4248366013071896,65.0,219.0,79.73977695167285,121.0,88.84758364312268,196.0,1.1122448979591837,22.0,235.0,78.80434782608695,228.0,79.43840579710145
"Van Wert County, OH",21-22,161,39,81,87.0,0.9310344827586207,-6.0,618.0,41.62724692526017,706.0,33.30179754020814,85.0,0.9529411764705882,-4.0,502.0,53.438661710037174,562.0,47.86245353159851,78.0,1.0384615384615385,3.0,326.0,70.56159420289855,294.0,73.46014492753623
"Vanderburgh County, IN",21-22,163,18,3056,2830.0,1.0798586572438162,226.0,148.0,86.09271523178808,393.0,62.913907284768214,3559.0,0.858668165214948,-503.0,955.0,11.338289962825279,723.0,32.899628252788105,4025.0,0.7592546583850932,-969.0,985.0,10.869565217391305,697.0,36.95652173913043
"Venango County, PA",21-22,121,42,161,361.0,0.44598337950138506,-200.0,931.0,12.015137180700094,1040.0,1.7029328287606436,125.0,1.288,36.0,275.0,74.53531598513011,173.0,84.01486988847584,332.0,0.48493975903614456,-171.0,764.0,30.88768115942029,1010.0,8.605072463768115
"Ventura County, CA",21-22,111,6,2726,8026.0,0.3396461500124595,-5300.0,1057.0,0.0946073793755913,1051.0,0.6622516556291391,7913.0,0.34449639833185897,-5187.0,1075.0,0.18587360594795538,1058.0,1.7657992565055762,3996.0,0.6821821821821822,-1270.0,1007.0,8.876811594202898,805.0,27.173913043478258
"Vermilion County, IL",21-22,183,17,858,421.0,2.0380047505938244,437.0,93.0,91.2961210974456,38.0,96.49952696310312,76.0,11.289473684210526,782.0,30.0,97.30483271375465,1.0,100.0,522.0,1.6436781609195403,336.0,35.0,96.92028985507247,55.0,95.1086956521739
"Vermilion Parish, LA",21-22,113,22,490,318.0,1.5408805031446542,172.0,175.0,83.53831598864711,103.0,90.35004730368968,359.0,1.3649025069637883,131.0,162.0,85.03717472118959,140.0,87.0817843866171,845.0,0.5798816568047337,-355.0,860.0,22.192028985507246,924.0,16.394927536231883
"Vernon County, WI",21-22,123,55,21,22.0,0.9545454545454546,-1.0,570.0,46.16840113528855,659.0,37.74834437086093,32.0,0.65625,-11.0,550.0,48.97769516728624,938.0,12.9182156133829,32.0,0.65625,-11.0,400.0,63.858695652173914,829.0,25.0
"Victoria County, TX",21-22,469,48,1083,1095.0,0.989041095890411,-12.0,669.0,36.80227057710501,589.0,44.370860927152314,1028.0,1.0535019455252919,55.0,240.0,77.78810408921933,382.0,64.59107806691449,1112.0,0.9739208633093526,-29.0,485.0,56.15942028985508,381.0,65.57971014492753
"Vigo County, IN",21-22,167,18,296,332.0,0.891566265060241,-36.0,784.0,25.922421948912017,778.0,26.490066225165563,354.0,0.8361581920903954,-58.0,727.0,32.52788104089219,753.0,30.111524163568777,292.0,1.0136986301369864,4.0,316.0,71.46739130434783,322.0,70.92391304347827
"Virginia Beach City, VA",21-22,810,51,2251,2112.0,1.065814393939394,139.0,198.0,81.3623462630085,423.0,60.07568590350048,2270.0,0.9916299559471365,-19.0,610.0,43.40148698884758,487.0,54.832713754646846,2228.0,1.01032315978456,23.0,231.0,79.16666666666666,329.0,70.28985507246377
"Volusia County, FL",21-22,127,12,1461,1498.0,0.9753004005340454,-37.0,788.0,25.543992431409652,616.0,41.81646168401135,1691.0,0.8639858072146659,-230.0,876.0,18.680297397769515,715.0,33.64312267657992,1449.0,1.0082815734989647,12.0,278.0,74.90942028985508,334.0,69.83695652173914
"Wabash County, IL",21-22,185,17,114,,,,,,,,133.0,0.8571428571428571,-19.0,610.0,43.40148698884758,724.0,32.806691449814124,151.0,0.7549668874172185,-37.0,520.0,52.9891304347826,705.0,36.231884057971016
"Wabash County, IN",21-22,169,18,48,70.0,0.6857142857142857,-22.0,719.0,32.07190160832545,966.0,8.703878902554399,85.0,0.5647058823529412,-37.0,677.0,37.174721189591075,1002.0,6.970260223048327,77.0,0.6233766233766234,-29.0,485.0,56.15942028985508,866.0,21.64855072463768
"Wabasha County, MN",21-22,157,27,100,84.0,1.1904761904761905,16.0,412.0,61.116367076631974,256.0,75.87511825922422,83.0,1.2048192771084338,17.0,348.0,67.75092936802974,222.0,79.46096654275094,110.0,0.9090909090909091,-10.0,390.0,64.76449275362319,477.0,56.88405797101449
"Wake County, NC",21-22,183,37,4677,3840.0,1.21796875,837.0,42.0,96.12109744560075,232.0,78.1456953642384,3815.0,1.2259501965923985,862.0,26.0,97.67657992565056,204.0,81.13382899628253,4614.0,1.0136540962288687,63.0,141.0,87.31884057971014,323.0,70.83333333333334
"Walla Walla County, WA",21-22,71,53,290,283.0,1.0247349823321554,7.0,478.0,54.87228003784295,503.0,52.50709555345316,343.0,0.8454810495626822,-53.0,714.0,33.7360594795539,738.0,31.505576208178436,379.0,0.7651715039577837,-89.0,668.0,39.58333333333333,683.0,38.224637681159415
"Walworth County, WI",21-22,127,55,335,376.0,0.8909574468085106,-41.0,801.0,24.314096499526965,780.0,26.300851466414382,419.0,0.7995226730310262,-84.0,780.0,27.602230483271374,805.0,25.27881040892193,474.0,0.7067510548523207,-139.0,737.0,33.33333333333333,774.0,29.981884057971016
"Wapello County, IA",21-22,179,19,106,135.0,0.7851851851851852,-29.0,753.0,28.855250709555346,907.0,14.285714285714285,136.0,0.7794117647058824,-30.0,658.0,38.940520446096656,830.0,22.95539033457249,83.0,1.2771084337349397,23.0,231.0,79.16666666666666,143.0,87.13768115942028
"Ward County, ND",21-22,101,38,422,415.0,1.0168674698795181,7.0,478.0,54.87228003784295,522.0,50.709555345316936,432.0,0.9768518518518519,-10.0,547.0,49.25650557620818,522.0,51.57992565055763,531.0,0.7947269303201506,-109.0,702.0,36.5036231884058,650.0,41.21376811594203
"Warren County, IL",21-22,187,17,176,152.0,1.1578947368421053,24.0,365.0,65.56291390728477,297.0,71.99621570482498,165.0,1.0666666666666667,11.0,376.0,65.14869888475836,363.0,66.35687732342006,184.0,0.9565217391304348,-8.0,381.0,65.57971014492753,400.0,63.858695652173914
"Warren County, KY",21-22,227,21,335,308.0,1.0876623376623376,27.0,354.0,66.60359508041628,384.0,63.76537369914853,324.0,1.0339506172839505,11.0,376.0,65.14869888475836,400.0,62.9182156133829,338.0,0.9911242603550295,-3.0,360.0,67.48188405797102,360.0,67.48188405797102
"Warren County, MO",21-22,219,29,315,278.0,1.1330935251798562,37.0,318.0,70.00946073793756,319.0,69.91485335856197,275.0,1.1454545454545455,40.0,263.0,75.65055762081785,270.0,75.0,284.0,1.1091549295774648,31.0,210.0,81.06884057971014,233.0,78.98550724637681
"Warren County, MS",21-22,149,28,688,814.0,0.8452088452088452,-126.0,885.0,16.367076631977294,846.0,20.056764427625353,512.0,1.34375,176.0,130.0,88.01115241635688,152.0,85.96654275092936,568.0,1.2112676056338028,120.0,95.0,91.48550724637681,171.0,84.60144927536231
"Warren County, NJ",21-22,41,34,179,196.0,0.9132653061224489,-17.0,696.0,34.24787133396405,736.0,30.4635761589404,178.0,1.0056179775280898,1.0,454.0,57.899628252788105,455.0,57.80669144981413,376.0,0.47606382978723405,-197.0,780.0,29.438405797101446,1015.0,8.152173913043478
"Warren County, NY",21-22,113,36,168,,,,,,,,266.0,0.631578947368421,-98.0,793.0,26.394052044609666,954.0,11.431226765799256,268.0,0.6268656716417911,-100.0,690.0,37.59057971014493,864.0,21.829710144927535
"Warren County, OH",21-22,165,39,1994,1488.0,1.3400537634408602,506.0,82.0,92.3368022705771,161.0,84.8628192999054,2200.0,0.9063636363636364,-206.0,864.0,19.79553903345725,649.0,39.77695167286245,2256.0,0.8838652482269503,-262.0,815.0,26.268115942028984,503.0,54.528985507246375
"Warren County, PA",21-22,123,42,164,,,,,,,,147.0,1.1156462585034013,17.0,348.0,67.75092936802974,303.0,71.93308550185874,98.0,1.6734693877551021,66.0,137.0,87.68115942028986,50.0,95.56159420289855
"Warren County, VA",21-22,187,51,164,145.0,1.1310344827586207,19.0,391.0,63.1031220435194,321.0,69.72563859981078,,,,,,,,,,,,,,
"Warrick County, IN",21-22,173,18,418,388.0,1.077319587628866,30.0,344.0,67.54966887417218,400.0,62.251655629139066,363.0,1.1515151515151516,55.0,240.0,77.78810408921933,266.0,75.37174721189591,377.0,1.1087533156498675,41.0,182.0,83.60507246376811,234.0,78.89492753623189
"Wasco County, OR",21-22,65,41,185,175.0,1.0571428571428572,10.0,452.0,57.33207190160833,440.0,58.46736045411542,,,,,,,,181.0,1.022099447513812,4.0,316.0,71.46739130434783,312.0,71.82971014492753
"Waseca County, MN",21-22,161,27,136,149.0,0.912751677852349,-13.0,674.0,36.329233680227055,737.0,30.368968779564803,132.0,1.0303030303030303,4.0,422.0,60.87360594795539,406.0,62.360594795539036,138.0,0.9855072463768116,-2.0,354.0,68.02536231884058,368.0,66.7572463768116
"Washburn County, WI",21-22,129,55,132,116.0,1.1379310344827587,16.0,412.0,61.116367076631974,313.0,70.48249763481552,121.0,1.0909090909090908,11.0,376.0,65.14869888475836,335.0,68.95910780669145,62.0,2.129032258064516,70.0,132.0,88.13405797101449,18.0,98.46014492753623
"Washington County, AR",21-22,143,5,358,363.0,0.9862258953168044,-5.0,606.0,42.762535477767265,595.0,43.80321665089877,290.0,1.2344827586206897,68.0,216.0,80.0185873605948,200.0,81.50557620817844,447.0,0.8008948545861297,-89.0,668.0,39.58333333333333,637.0,42.391304347826086
"Washington County, IA",21-22,183,19,101,,,,,,,,112.0,0.9017857142857143,-11.0,550.0,48.97769516728624,661.0,38.66171003717472,117.0,0.8632478632478633,-16.0,425.0,61.59420289855072,553.0,50.0
"Washington County, IL",21-22,189,17,61,,,,,,,,75.0,0.8133333333333334,-14.0,574.0,46.74721189591078,790.0,26.6728624535316,150.0,0.4066666666666667,-89.0,668.0,39.58333333333333,1052.0,4.800724637681159
"Washington County, KS",21-22,201,20,100,97.0,1.0309278350515463,3.0,532.0,49.76348155156102,487.0,54.02081362346263,87.0,1.1494252873563218,13.0,367.0,65.98513011152416,267.0,75.27881040892194,90.0,1.1111111111111112,10.0,291.0,73.73188405797102,229.0,79.34782608695652
"Washington County, KY",21-22,229,21,218,212.0,1.028301886792453,6.0,494.0,53.358561967833495,495.0,53.26395458845789,,,,,,,,194.0,1.1237113402061856,24.0,227.0,79.52898550724638,218.0,80.34420289855072
"Washington County, MD",21-22,43,24,338,191.0,1.7696335078534031,147.0,194.0,81.74077578051087,66.0,93.85052034058657,434.0,0.7788018433179723,-96.0,791.0,26.579925650557623,832.0,22.769516728624538,414.0,0.8164251207729468,-76.0,640.0,42.119565217391305,616.0,44.29347826086957
"Washington County, MN",21-22,163,27,1793,1523.0,1.1772816808929745,270.0,133.0,87.51182592242195,273.0,74.26679280983916,1505.0,1.1913621262458471,288.0,96.0,91.17100371747212,238.0,77.97397769516728,1787.0,1.0033575825405707,6.0,306.0,72.37318840579711,338.0,69.47463768115942
"Washington County, MO",21-22,221,29,52,67.0,0.7761194029850746,-15.0,685.0,35.28855250709555,913.0,13.718070009460737,56.0,0.9285714285714286,-4.0,502.0,53.438661710037174,605.0,43.866171003717476,71.0,0.7323943661971831,-19.0,437.0,60.507246376811594,740.0,33.061594202898554
"Washington County, MS",21-22,151,28,273,272.0,1.0036764705882353,1.0,553.0,47.776726584673604,554.0,47.682119205298015,285.0,0.9578947368421052,-12.0,558.0,48.234200743494426,554.0,48.605947955390334,381.0,0.7165354330708661,-108.0,701.0,36.594202898550726,765.0,30.79710144927536
"Washington County, OH",21-22,167,39,297,293.0,1.0136518771331058,4.0,519.0,50.993377483443716,530.0,49.952696310312206,281.0,1.0569395017793595,16.0,351.0,67.4721189591078,376.0,65.14869888475836,342.0,0.868421052631579,-45.0,553.0,50.0,543.0,50.90579710144928
"Washington County, OR",21-22,67,41,3575,3510.0,1.0185185185185186,65.0,272.0,74.36140018921475,516.0,51.27719962157048,4289.0,0.8335276288179063,-714.0,978.0,9.200743494423792,758.0,29.64684014869888,3534.0,1.011601584606678,41.0,182.0,83.60507246376811,325.0,70.65217391304348
"Washington County, PA",21-22,125,42,378,261.0,1.4482758620689655,117.0,214.0,79.84862819299904,124.0,88.36329233680227,283.0,1.3356890459363957,95.0,184.0,82.99256505576209,155.0,85.68773234200744,647.0,0.5842349304482226,-269.0,818.0,25.996376811594203,918.0,16.93840579710145
"Washington County, RI",21-22,9,44,283,241.0,1.1742738589211619,42.0,305.0,71.23935666982024,277.0,73.8883632923368,248.0,1.1411290322580645,35.0,277.0,74.34944237918215,275.0,74.53531598513011,1261.0,0.22442505947660588,-978.0,986.0,10.778985507246377,1099.0,0.5434782608695652
"Washington County, TN",21-22,179,47,161,,,,,,,,,,,,,,,199.0,0.8090452261306532,-38.0,526.0,52.44565217391305,627.0,43.29710144927536
"Washington County, VT",21-22,23,50,124,102.0,1.2156862745098038,22.0,378.0,64.33301797540209,236.0,77.76726584673604,,,,,,,,,,,,,,
"Washington County, WI",21-22,131,55,997,946.0,1.0539112050739958,51.0,294.0,72.28003784295176,445.0,57.99432355723746,1226.0,0.8132137030995106,-229.0,875.0,18.773234200743495,791.0,26.579925650557623,1627.0,0.6127842655193608,-630.0,939.0,15.03623188405797,883.0,20.108695652173914
"Washington Parish, LA",21-22,117,22,83,112.0,0.7410714285714286,-29.0,753.0,28.855250709555346,937.0,11.447492904446547,122.0,0.680327868852459,-39.0,681.0,36.80297397769517,916.0,14.96282527881041,151.0,0.5496688741721855,-68.0,621.0,43.84057971014493,945.0,14.492753623188406
"Washoe County, NV",21-22,31,32,1653,1541.0,1.072680077871512,112.0,218.0,79.47019867549669,405.0,61.778618732261116,1555.0,1.0630225080385851,98.0,182.0,83.17843866171005,367.0,65.98513011152416,1624.0,1.0178571428571428,29.0,215.0,80.61594202898551,316.0,71.46739130434783
"Washtenaw County, MI",21-22,161,26,1565,1266.0,1.236176935229068,299.0,125.0,88.26868495742669,216.0,79.65941343424787,946.0,1.6543340380549683,619.0,42.0,96.18959107806691,81.0,92.56505576208178,1735.0,0.9020172910662824,-170.0,763.0,30.978260869565215,486.0,56.06884057971014
"Watonwan County, MN",21-22,165,27,67,52.0,1.2884615384615385,15.0,418.0,60.54872280037843,187.0,82.40302743614002,46.0,1.4565217391304348,21.0,325.0,69.88847583643123,117.0,89.21933085501858,54.0,1.2407407407407407,13.0,277.0,75.0,155.0,86.05072463768117
"Waukesha County, WI",21-22,133,55,2846,3455.0,0.8237337192474674,-609.0,1008.0,4.730368968779565,867.0,18.07000946073794,4475.0,0.6359776536312849,-1629.0,1039.0,3.5315985130111525,949.0,11.895910780669144,5429.0,0.5242217719653711,-2583.0,1050.0,4.981884057971015,968.0,12.409420289855072
"Waupaca County, WI",21-22,135,55,67,41.0,1.6341463414634145,26.0,358.0,66.22516556291392,85.0,92.05298013245033,101.0,0.6633663366336634,-34.0,668.0,38.01115241635687,932.0,13.475836431226766,106.0,0.6320754716981132,-39.0,532.0,51.902173913043484,858.0,22.3731884057971
